Year,Destination,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
1990,Cyprus,4.268919073,8.455655747,10.45542746,10.86177377,10.1335464,9.428147472,8.964730054,8.031046684,6.611117452,4.547426093,3.919643876,3.581782901,4.125099874,2.682342198,1.830841228,2.102499715,100
1990,Georgia,3.417085427,4.086773738,4.879298453,4.930535028,4.725917168,5.726015699,7.164909515,8.347948895,8.432357868,8.300653595,9.471212271,9.422931652,9.374322593,4.687161297,2.343416429,4.689460374,100
1990,Iraq,2.551471819,6.983667711,11.70281451,13.41973744,12.59475358,11.45292809,9.967957149,8.448312968,6.242377867,4.618713982,3.657428442,2.935268658,2.171261867,1.537578613,0.682704034,1.033023267,100
1990,Israel,0.941689369,2.587854259,3.140005782,3.481831367,4.264398201,5.34101711,6.55544422,7.619936008,9.042177884,9.419159872,8.391906923,8.670156991,8.164492768,7.809070107,5.720326526,8.850532613,100
1990,Jordan,15.37263085,13.70961199,10.46173547,8.909764827,9.329619514,7.979507113,6.740006752,5.672705258,4.86579567,3.957695257,3.350375845,3.107430634,2.492609144,1.730275858,1.087888592,1.232347217,100
1990,Kuwait,12.6365541,13.26146626,11.26675484,10.20075559,6.779933935,7.145443326,9.355811804,8.391172301,6.60550954,5.76875644,3.732812356,2.15238214,1.290870828,0.705609038,0.310408408,0.395759086,100
1990,Lebanon,12.75632861,11.70380356,10.25562687,10.2357679,10.8019393,9.771373686,8.001252642,6.156278583,4.807969555,3.84595555,3.260116137,3.013788613,2.259529915,1.147618929,0.824719826,1.157930314,100
1990,Oman,4.730592105,4.279276316,2.613815789,1.192105263,7.234210526,19.45065789,21.04210526,17.90230263,11.41973684,5.766447368,2.704276316,0.972368421,0.409868421,0.135526316,0.077302632,0.069407895,100
1990,Qatar,9.033003716,7.742620733,6.129722715,4.193663984,8.065458607,12.5822833,16.03406585,13.80777587,9.839775563,5.882428903,3.548633912,1.612898019,0.806449009,0.355444499,0.242128406,0.123646906,100
1990,Saudi Arabia,8.589671388,7.809128639,5.505772295,3.469639058,7.78540126,16.58781881,18.55096935,13.86943339,8.476356147,4.493957621,2.483112248,1.082916787,0.651402586,0.210845573,0.209965299,0.223609543,100
